ProductID,ProductName,PaymentMethod,CategoryID
789,Product 789,Debit Card,50
917,Product 917,Cash,13
851,Product 851,Credit Card,19
304,Product 304,PayPal,32
427,Product 427,Credit Card,43
579,Product 579,Credit Card,15
345,Product 345,Debit Card,11
754,Product 754,Cash,46
788,Product 788,Cash,18
688,Product 688,Debit Card,10
436,Product 436,Cash,46
606,Product 606,PayPal,42
248,Product 248,Credit Card,10
157,Product 157,Cash,25
507,Product 507,PayPal,42
734,Product 734,Cash,22
709,Product 709,Credit Card,39
417,Product 417,Cash,7
380,Product 380,PayPal,16
645,Product 645,Debit Card,10
302,Product 302,Cash,12
393,Product 393,Debit Card,16
911,Product 911,Debit Card,32
116,Product 116,Credit Card,23
322,Product 322,Cash,2
775,Product 775,Credit Card,15
725,Product 725,Credit Card,33
650,Product 650,Cash,43
477,Product 477,Credit Card,26
818,Product 818,PayPal,46
187,Product 187,PayPal,47
962,Product 962,Cash,38
290,Product 290,Debit Card,19
664,Product 664,Credit Card,31
427,Product 427,PayPal,46
151,Product 151,Debit Card,34
819,Product 819,Credit Card,36
412,Product 412,PayPal,38
504,Product 504,Credit Card,32
168,Product 168,Credit Card,32
339,Product 339,Cash,33
679,Product 679,Cash,45
678,Product 678,Debit Card,27
736,Product 736,PayPal,22
239,Product 239,PayPal,5
259,Product 259,Cash,42
820,Product 820,Debit Card,38
984,Product 984,PayPal,4
684,Product 684,Credit Card,2
273,Product 273,Cash,1
683,Product 683,PayPal,49
202,Product 202,Credit Card,22
595,Product 595,Cash,6
486,Product 486,Debit Card,10
298,Product 298,Credit Card,50
831,Product 831,Debit Card,25
627,Product 627,Credit Card,20
743,Product 743,Debit Card,26
773,Product 773,Credit Card,48
665,Product 665,PayPal,5
129,Product 129,Credit Card,19
526,Product 526,Credit Card,3
985,Product 985,Credit Card,50
653,Product 653,Credit Card,1
357,Product 357,Cash,42
593,Product 593,Debit Card,47
146,Product 146,PayPal,17
841,Product 841,Cash,11
311,Product 311,PayPal,28
218,Product 218,PayPal,8
276,Product 276,Debit Card,14
919,Product 919,PayPal,27
275,Product 275,Debit Card,47
764,Product 764,PayPal,16
674,Product 674,Cash,10
897,Product 897,PayPal,37
231,Product 231,PayPal,18
366,Product 366,PayPal,46
699,Product 699,PayPal,4
898,Product 898,PayPal,10
863,Product 863,PayPal,15
562,Product 562,PayPal,48
153,Product 153,Debit Card,25
839,Product 839,Cash,50
116,Product 116,PayPal,1
255,Product 255,PayPal,7
845,Product 845,Cash,40
519,Product 519,PayPal,35
315,Product 315,Credit Card,26
182,Product 182,PayPal,42
134,Product 134,Cash,7
595,Product 595,Cash,19
648,Product 648,Credit Card,17
616,Product 616,Credit Card,2
596,Product 596,Debit Card,9
373,Product 373,Cash,37
335,Product 335,PayPal,47
790,Product 790,Cash,10
166,Product 166,PayPal,43
714,Product 714,Debit Card,2
886,Product 886,Debit Card,47
354,Product 354,Credit Card,8
958,Product 958,Cash,9
594,Product 594,Credit Card,9
201,Product 201,Debit Card,38
521,Product 521,Credit Card,16
438,Product 438,Cash,41
374,Product 374,Credit Card,25
612,Product 612,Cash,25
493,Product 493,Debit Card,45
898,Product 898,PayPal,20
881,Product 881,Credit Card,37
591,Product 591,Credit Card,38
371,Product 371,Cash,47
428,Product 428,PayPal,42
910,Product 910,PayPal,49
630,Product 630,PayPal,7
280,Product 280,Debit Card,50
928,Product 928,PayPal,30
791,Product 791,Credit Card,36
507,Product 507,Debit Card,23
602,Product 602,Credit Card,25
172,Product 172,Debit Card,26
693,Product 693,Cash,35
290,Product 290,PayPal,12
848,Product 848,Cash,23
111,Product 111,Debit Card,50
963,Product 963,Debit Card,50
455,Product 455,PayPal,47
981,Product 981,PayPal,33
477,Product 477,PayPal,48
826,Product 826,PayPal,9
975,Product 975,Debit Card,36
196,Product 196,Debit Card,8
299,Product 299,Credit Card,17
253,Product 253,Debit Card,39
280,Product 280,Debit Card,48
310,Product 310,Debit Card,4
758,Product 758,PayPal,16
689,Product 689,Credit Card,36
368,Product 368,Debit Card,23
662,Product 662,PayPal,19
489,Product 489,PayPal,28
359,Product 359,Credit Card,46
218,Product 218,PayPal,32
191,Product 191,PayPal,11
520,Product 520,Credit Card,24
133,Product 133,Debit Card,8
396,Product 396,PayPal,6
825,Product 825,PayPal,38
250,Product 250,Credit Card,14
844,Product 844,PayPal,17
958,Product 958,Cash,35
823,Product 823,Cash,42
720,Product 720,Cash,11
286,Product 286,Credit Card,32
527,Product 527,Cash,30
552,Product 552,Debit Card,42
784,Product 784,Debit Card,16
466,Product 466,Debit Card,8
181,Product 181,Debit Card,23
821,Product 821,Debit Card,18
835,Product 835,Cash,40
638,Product 638,Cash,48
242,Product 242,Credit Card,50
147,Product 147,Cash,45
980,Product 980,Debit Card,36
975,Product 975,Debit Card,42
260,Product 260,Debit Card,25
789,Product 789,Debit Card,24
836,Product 836,PayPal,24
516,Product 516,Cash,10
854,Product 854,PayPal,32
817,Product 817,PayPal,34
385,Product 385,Cash,28
434,Product 434,Cash,39
458,Product 458,PayPal,46
670,Product 670,Cash,1
766,Product 766,Cash,28
718,Product 718,Cash,43
719,Product 719,PayPal,21
232,Product 232,Credit Card,37
727,Product 727,Credit Card,35
720,Product 720,PayPal,29
947,Product 947,Credit Card,11
616,Product 616,Debit Card,34
491,Product 491,PayPal,7
340,Product 340,PayPal,16
886,Product 886,Cash,18
924,Product 924,Debit Card,42
400,Product 400,Credit Card,29
675,Product 675,PayPal,21
797,Product 797,Debit Card,46
903,Product 903,PayPal,3
316,Product 316,Debit Card,22
172,Product 172,Credit Card,24
851,Product 851,Credit Card,23
635,Product 635,Credit Card,48
623,Product 623,Cash,3
636,Product 636,Credit Card,1
728,Product 728,Credit Card,12
221,Product 221,PayPal,19
965,Product 965,Cash,32
890,Product 890,Cash,28
234,Product 234,Credit Card,32
131,Product 131,PayPal,22
603,Product 603,PayPal,48
320,Product 320,PayPal,19
782,Product 782,Debit Card,21
180,Product 180,Debit Card,1
304,Product 304,PayPal,41
100,Product 100,Credit Card,5
949,Product 949,Cash,10
729,Product 729,Debit Card,11
965,Product 965,PayPal,19
334,Product 334,Debit Card,46
731,Product 731,Cash,10
986,Product 986,Credit Card,33
732,Product 732,PayPal,36
467,Product 467,Debit Card,30
573,Product 573,Cash,11
531,Product 531,Debit Card,35
790,Product 790,Cash,5
982,Product 982,Credit Card,14
678,Product 678,Cash,3
193,Product 193,PayPal,16
583,Product 583,Cash,32
952,Product 952,Debit Card,23
205,Product 205,Cash,28
421,Product 421,PayPal,45
599,Product 599,Debit Card,11
141,Product 141,Cash,41
303,Product 303,Debit Card,38
639,Product 639,Credit Card,8
350,Product 350,Debit Card,15
900,Product 900,PayPal,36
813,Product 813,Debit Card,34
560,Product 560,Cash,1
605,Product 605,Debit Card,7
621,Product 621,Credit Card,44
716,Product 716,PayPal,29
871,Product 871,Debit Card,46
811,Product 811,Cash,49
144,Product 144,Debit Card,27
731,Product 731,Debit Card,25
721,Product 721,Cash,15
782,Product 782,Debit Card,49
567,Product 567,Cash,6
604,Product 604,Cash,35
999,Product 999,Cash,49
125,Product 125,Debit Card,21
304,Product 304,Debit Card,41
360,Product 360,Cash,24
315,Product 315,Debit Card,14
838,Product 838,Cash,29
123,Product 123,Credit Card,8
664,Product 664,Credit Card,11
472,Product 472,Debit Card,50
569,Product 569,Cash,32
940,Product 940,Credit Card,39
580,Product 580,PayPal,33
784,Product 784,Credit Card,28
861,Product 861,Cash,43
182,Product 182,Credit Card,9
194,Product 194,Cash,18
939,Product 939,Debit Card,25
968,Product 968,Debit Card,38
895,Product 895,PayPal,26
622,Product 622,Credit Card,43
354,Product 354,Credit Card,9
878,Product 878,Cash,21
971,Product 971,Debit Card,11
759,Product 759,Credit Card,24
467,Product 467,Cash,28
297,Product 297,Debit Card,49
944,Product 944,Cash,29
178,Product 178,PayPal,47
825,Product 825,Debit Card,3
859,Product 859,Cash,6
563,Product 563,Credit Card,13
386,Product 386,Cash,38
634,Product 634,Cash,13
905,Product 905,Debit Card,5
145,Product 145,Cash,30
898,Product 898,Credit Card,11
225,Product 225,Cash,49
717,Product 717,Credit Card,27
652,Product 652,Cash,24
626,Product 626,Debit Card,44
300,Product 300,PayPal,42
845,Product 845,Debit Card,27
183,Product 183,PayPal,12
430,Product 430,PayPal,23
512,Product 512,PayPal,7
153,Product 153,PayPal,4
275,Product 275,Cash,4
339,Product 339,PayPal,3
177,Product 177,Credit Card,42
498,Product 498,Debit Card,47
658,Product 658,Cash,32
446,Product 446,PayPal,18
312,Product 312,Cash,49
768,Product 768,PayPal,48
243,Product 243,Debit Card,16
936,Product 936,Cash,44
816,Product 816,Cash,47
442,Product 442,PayPal,2
212,Product 212,PayPal,11
258,Product 258,PayPal,31
939,Product 939,Credit Card,47
683,Product 683,Cash,32
955,Product 955,PayPal,21
394,Product 394,Cash,32
459,Product 459,Credit Card,42
919,Product 919,Cash,48
232,Product 232,PayPal,43
480,Product 480,Cash,49
858,Product 858,PayPal,14
333,Product 333,Debit Card,26
820,Product 820,Cash,13
821,Product 821,Debit Card,17
341,Product 341,Cash,10
512,Product 512,Debit Card,45
516,Product 516,Credit Card,43
252,Product 252,Credit Card,4
408,Product 408,Debit Card,50
160,Product 160,Credit Card,24
853,Product 853,PayPal,39
767,Product 767,Credit Card,37
435,Product 435,Credit Card,4
943,Product 943,Credit Card,19
694,Product 694,Debit Card,34
673,Product 673,Debit Card,42
404,Product 404,Cash,3
876,Product 876,Cash,22
163,Product 163,Debit Card,14
358,Product 358,PayPal,18
691,Product 691,PayPal,14
148,Product 148,Cash,18
600,Product 600,Credit Card,44
149,Product 149,Cash,26
495,Product 495,PayPal,33
569,Product 569,PayPal,28
406,Product 406,PayPal,37
418,Product 418,Debit Card,22
105,Product 105,Debit Card,35
657,Product 657,PayPal,15
623,Product 623,Debit Card,23
611,Product 611,PayPal,34
681,Product 681,Credit Card,47
674,Product 674,Cash,45
912,Product 912,PayPal,24
184,Product 184,Cash,36
693,Product 693,Debit Card,14
772,Product 772,PayPal,25
889,Product 889,Cash,7
673,Product 673,Cash,39
748,Product 748,Cash,11
205,Product 205,Cash,39
881,Product 881,Debit Card,49
962,Product 962,Debit Card,48
571,Product 571,Debit Card,1
831,Product 831,Cash,34
656,Product 656,PayPal,23
819,Product 819,PayPal,41
214,Product 214,PayPal,46
326,Product 326,Cash,24
166,Product 166,Credit Card,20
386,Product 386,Credit Card,8
303,Product 303,Credit Card,15
805,Product 805,Cash,50
175,Product 175,Debit Card,44
192,Product 192,PayPal,41
864,Product 864,PayPal,10
954,Product 954,Cash,48
538,Product 538,Cash,20
633,Product 633,Debit Card,43
932,Product 932,Cash,45
920,Product 920,Debit Card,11
664,Product 664,Credit Card,4
330,Product 330,Cash,8
359,Product 359,PayPal,35
116,Product 116,PayPal,15
605,Product 605,PayPal,23
707,Product 707,Debit Card,26
583,Product 583,Cash,15
587,Product 587,Cash,26
226,Product 226,Credit Card,16
439,Product 439,Debit Card,25
765,Product 765,Credit Card,46
260,Product 260,Debit Card,39
474,Product 474,PayPal,17
338,Product 338,PayPal,41
851,Product 851,Debit Card,49
747,Product 747,Cash,19
497,Product 497,Cash,3
761,Product 761,PayPal,49
125,Product 125,Credit Card,19
636,Product 636,Credit Card,31
867,Product 867,Cash,35
576,Product 576,PayPal,1
121,Product 121,Debit Card,22
393,Product 393,Credit Card,47
298,Product 298,Credit Card,2
503,Product 503,Cash,10
266,Product 266,PayPal,22
105,Product 105,Cash,47
756,Product 756,Debit Card,30
863,Product 863,Cash,40
759,Product 759,Credit Card,6
226,Product 226,Credit Card,41
936,Product 936,PayPal,50
785,Product 785,Credit Card,38
806,Product 806,PayPal,23
676,Product 676,Cash,27
240,Product 240,Credit Card,2
910,Product 910,Debit Card,6
326,Product 326,Cash,11
991,Product 991,Cash,16
508,Product 508,Debit Card,36
862,Product 862,PayPal,3
668,Product 668,PayPal,47
172,Product 172,Credit Card,33
455,Product 455,Debit Card,38
125,Product 125,Debit Card,32
849,Product 849,Cash,14
765,Product 765,PayPal,23
559,Product 559,Cash,47
278,Product 278,Cash,39
178,Product 178,Debit Card,12
769,Product 769,PayPal,31
747,Product 747,Credit Card,43
424,Product 424,Credit Card,33
234,Product 234,Cash,43
334,Product 334,PayPal,36
118,Product 118,PayPal,11
702,Product 702,Cash,14
639,Product 639,Cash,4
281,Product 281,Debit Card,29
704,Product 704,Credit Card,43
883,Product 883,Cash,33
316,Product 316,PayPal,43
127,Product 127,Credit Card,14
235,Product 235,Credit Card,19
580,Product 580,PayPal,42
814,Product 814,Debit Card,30
129,Product 129,PayPal,31
985,Product 985,PayPal,11
805,Product 805,PayPal,45
271,Product 271,Cash,11
477,Product 477,Cash,3
938,Product 938,Credit Card,9
865,Product 865,Debit Card,6
567,Product 567,Credit Card,33
812,Product 812,Credit Card,39
403,Product 403,Credit Card,9
721,Product 721,Cash,3
792,Product 792,Cash,30
366,Product 366,Cash,4
666,Product 666,Credit Card,47
221,Product 221,Cash,41
418,Product 418,Cash,4
410,Product 410,Cash,30
678,Product 678,Credit Card,47
984,Product 984,Debit Card,16
850,Product 850,Debit Card,34
304,Product 304,Credit Card,18
482,Product 482,PayPal,18
299,Product 299,PayPal,42
544,Product 544,PayPal,7
369,Product 369,Credit Card,2
112,Product 112,Cash,33
593,Product 593,PayPal,45
700,Product 700,Cash,4
873,Product 873,Debit Card,15
233,Product 233,Cash,34
378,Product 378,Credit Card,9
229,Product 229,PayPal,9
980,Product 980,Cash,27
595,Product 595,Debit Card,1
958,Product 958,Debit Card,6
837,Product 837,Cash,13
998,Product 998,Cash,48
162,Product 162,PayPal,27
503,Product 503,Credit Card,16
780,Product 780,Debit Card,7
297,Product 297,PayPal,7
533,Product 533,Debit Card,3
540,Product 540,Cash,11
500,Product 500,Debit Card,36
897,Product 897,Credit Card,31
540,Product 540,Cash,9
531,Product 531,PayPal,18
560,Product 560,Debit Card,8
585,Product 585,Cash,35
581,Product 581,Credit Card,37
481,Product 481,Cash,3
415,Product 415,Debit Card,19
296,Product 296,Cash,30
865,Product 865,Debit Card,2
893,Product 893,Cash,13
945,Product 945,PayPal,36
402,Product 402,Debit Card,20
825,Product 825,Debit Card,50
685,Product 685,PayPal,26
856,Product 856,Credit Card,6
994,Product 994,PayPal,31
715,Product 715,Cash,14
288,Product 288,Debit Card,46
325,Product 325,Debit Card,25
782,Product 782,Credit Card,33
254,Product 254,Cash,5
549,Product 549,Debit Card,12
650,Product 650,Cash,41
128,Product 128,Debit Card,37
990,Product 990,Cash,49
101,Product 101,Debit Card,50
143,Product 143,PayPal,37
164,Product 164,Debit Card,12
143,Product 143,Debit Card,47
162,Product 162,Credit Card,46
852,Product 852,Credit Card,28
618,Product 618,Credit Card,14
702,Product 702,PayPal,10
488,Product 488,Credit Card,46
458,Product 458,PayPal,15
521,Product 521,PayPal,45
705,Product 705,Cash,16
990,Product 990,Debit Card,40
727,Product 727,Credit Card,15
542,Product 542,Cash,12
779,Product 779,Credit Card,28
776,Product 776,PayPal,38
982,Product 982,PayPal,7
742,Product 742,Credit Card,28
273,Product 273,Cash,19
539,Product 539,Credit Card,49
889,Product 889,PayPal,49
645,Product 645,Credit Card,2
981,Product 981,Debit Card,29
246,Product 246,Cash,43
737,Product 737,Credit Card,36
952,Product 952,Credit Card,22
194,Product 194,Credit Card,38
412,Product 412,PayPal,19
321,Product 321,Cash,49
174,Product 174,Debit Card,12
139,Product 139,Debit Card,20
280,Product 280,Credit Card,6
432,Product 432,Debit Card,45
358,Product 358,Debit Card,35
662,Product 662,Credit Card,48
608,Product 608,Debit Card,9
736,Product 736,Credit Card,4
737,Product 737,Debit Card,3
984,Product 984,Debit Card,33
111,Product 111,Credit Card,42
177,Product 177,Debit Card,36
902,Product 902,Cash,42
708,Product 708,Cash,22
428,Product 428,Credit Card,37
423,Product 423,Cash,40
699,Product 699,Credit Card,43
939,Product 939,PayPal,31
899,Product 899,PayPal,4
363,Product 363,PayPal,44
471,Product 471,Cash,7
733,Product 733,Debit Card,50
858,Product 858,Credit Card,29
486,Product 486,Cash,30
306,Product 306,PayPal,22
768,Product 768,Cash,24
455,Product 455,Credit Card,22
424,Product 424,Debit Card,50
114,Product 114,Debit Card,48
876,Product 876,Credit Card,11
330,Product 330,PayPal,34
116,Product 116,Debit Card,37
169,Product 169,Cash,43
454,Product 454,Cash,30
988,Product 988,Debit Card,17
491,Product 491,Cash,26
500,Product 500,Credit Card,38
140,Product 140,Cash,33
964,Product 964,PayPal,1
335,Product 335,Cash,35
966,Product 966,PayPal,19
118,Product 118,Credit Card,12
247,Product 247,Cash,39
949,Product 949,PayPal,19
273,Product 273,Credit Card,47
398,Product 398,Cash,9
641,Product 641,Cash,8
446,Product 446,Debit Card,39
266,Product 266,PayPal,24
310,Product 310,Debit Card,8
383,Product 383,Cash,44
779,Product 779,Cash,29
